"半年ほどセフレのような状態が続いています。
相手は5歳年上の27歳男性。
遠出したり、お昼にあったりすることもあります。
しかしいつまでも続けることへの不安と、不毛なこの関係は
終わらせなければとおもい、
彼に今日、
もう会うのはやめようと告げました。
すると彼は
「その答えを出すのは今日じゃないといけないのか？」
「あと１ヶ月考える時間が欲しい」と。

つづけて、彼はゆっくり話してくれました。
ここ3年ほど彼女と言う固定の存在を避けてきたこと。
それは元カノと職場恋愛をしていて、職場恋愛が周囲に反対され、彼女は上司からセクハラ、パワハラを受けるようになり仕事を辞めてしまったこと。
やめた彼女の代わりに彼がパワハラを受けるようになったこと。
同僚含め職場全員が彼の敵になったこと。
それから誰も信用できなくなったということ。

彼がこんな風に自分のことを話したことはありませんでした。
彼に、
その答えは１ヶ月待って出るものなのか、
１ヶ月考えて答えがでるのならこの半年の間にもう答えは出ていたのではないか、
今決断出来てないということはもう付き合うという選択肢はないのではないか。
自分のなかの疑問を全部問いました。

しかし彼は
俺がなあなあにしていて
こんなにも考えさせてしまってごめん
と謝るばかり。
１ヶ月真剣に考えるから。◯◯ちゃんのことは好きなんだと思う。
だからまたつぎ、ご飯だけでもいいからあって欲しい。

私はもう彼の中で答えは決まっていると思っていて、今日で終わりだと思っていたのでなんとも言えない気持ちです。

彼のように、人を信じれず付き合うことに踏み出せない方いらっしゃいますか？
わたしは彼と付き合うという結果になるのでしょうか？",恋愛/29才
義実家同居の場合いくら家にお金いれていますか？,質問板
"もし仮に、第二次世界大戦時のアメリカ軍と現代のアメリカ軍が戦争したらどっちが勝ちますか？

19/05/05 05:18 追記
人数 場所、 装備や兵器などは皆さんのご想像に任せます。

19/05/05 05:55 追記
戦闘スタイルもご想像で",質問板
今日、高校時代の旧友達とカラオケへ行きました。すると私が軍歌の「同期の桜」や「ひょっこりひょうたん島」を歌うと私は一般の10代、20代からかけ離れていると言われました。やっぱり若者しかいない場所で「同期の桜」を歌うのは変でしょうか❓,質問板
"仕事をするのか、興味のある分野の学校へ行くのか悩んでいます。

当方24さいの女です。
新しく仕事が決まり、親は喜んでくれていますが、私は何かちょっと違うんです。
私は小さい頃から犬猫を飼っていました。
少しでもしんどいのサインがあれば見逃さず動物医師に伝えたい。私に少しの知識があればこんなに慌てずになにかしてあげられたかもしれない、と思う事があり、やっぱり自分の意志で専門学校へ行きたいとゆう気持ちが抜けません。

親は仕事が決まり喜んでくれています
そんなとき、なんと打ち明ければいいのでしょうか。",家庭・家族
陰部のちょっと下辺りに膿がパンパンに溜まってしまっています。何かの拍子に破けてしまうような状況ですが、痛くて眠れません。応急処置として膿を出したいのですがどうしたらいいですか？,性の悩み
"毒親について。

24女です。
この間無断外泊をしてものすごく怒られました。
今まで言っても文句や嫌みたらしく何時間もグチグチ言われるのが嫌だったので何も言わずに出て帰ってお土産を渡すや否やグチグチと文句を言われ行く前に言おうが行ってから言おうがグチグチいわれます。

お土産もこれ誰からもらったやつなん？
甘いもん誰も食べへんでと言われたのですが我が家は甘党で食べる人はいるのに
ひどい言われ方ばかりします。


19/05/05 02:32 追記
最初から言えば良いのに怒られる事してるのか？と疑問に思うかと思いますが
最初から出かけると言うと遊んでばっかり！(週一の楽しみになのに)だとか
誰々ちゃんと一泊してくる！というと
男かとか何を言っても勝手に決めつけられ楽しみも不快な思いをしてからばかりで正直楽しめないので後で言います。
先であろうと後であろうと伝えた日は永遠とぐちぐち言われるかグチグチ鬼ラインこんな気分害する親どーなの？",心の悩み
"体調管理の為、カフェインを3〜4年絶っていました。ちょっとした事があり、もういいやって思ってしまい昼食後にコーヒーを飲んでしまいました。涙が出るほど美味しかったです。
でもなんか眠れません。コーヒーのせいですかね？ちょっと後悔です。

それまでコーヒー大好きだったんです。",おしゃべり板
やっぱり学校で常に可愛い女の子を連れて遊んでるモテ男はイケメンですか？,質問板
研究室の先生が就活の自由をあまりさせてくれず、学内の説明会の企業のみに行けみたいな感じを出す。休日も何で来ないんだみたいなみたいのを休日に来た生徒に言っている。参加できたら来てねというセリフなのに翌日なんで来ないの？に変わっている,学校
"自分が原因で離婚して
もう少しで一年
まさかの鬱になり
寝れなくなり
安定剤と睡眠薬を飲むようになり
仕事もなかなか行けない時もあったりしてます

でも子供と会う月1の為に出来る限り頑張って少ないですが給料の半分くらいは養育費としてわたしています。

そんな中で子供と会うのを最近悩んでいます

子供と一日遊んで
帰ってしまった後
ずっと真っ暗で
部屋も心も真っ暗で
会った後から五日から1週間くらいは仕事休んでしまいます
会社の社長には病院の診断書と薬の内容を渡して話しています。
社長からは無理せず頑張れと
ただ社員の人達からはあいつまた休んだと嫌みを言われながらきつく当たられながら仕事しています



本当にどうしたらいいんやろか
子供たちには幸せになってもらいたい
でもこのままだと養育費払えなくなる
何言いたいかもわからんくなってきた
ただ本当に俺が父親でごめんね",心の悩み
"妹は頭がおかしいのではないか？

妹は数年前からおそらく精神的な病気になっていると思われます。病気は仕方ないにしても行動が異常です。怖いです。数年前までそんな人間ではありませんでした。

数週間前に判明したのですが、妹は私のネットの暗証番号やパスワードなどを私の手帳から入手していたようで、私のYouTubeやクレジットカードのマイページなどありとあらゆるアカウントにアクセスして勝手に履歴などを見ていたようです。アクセスしたことがバレないように履歴などを見るだけで操作などは一切していなかったようです。なので私も全く気づきませんでした。
かなりショックでした。見たいのなら私の携帯で直接チェックすればいいものを、わざわざパスワードを入手して自分の携帯で私のアカウントにアクセスするなんて恐怖さえ覚えました。勝手に私の携帯をいじって見られた方が何倍もマシです。
証拠を残さないように徹底されていて、妹が犯罪者のように見えてしまい判明して以来妹が怖いです。

日常でも私に小さな嫌がらせをたくさんしてきます。自分の身の回りのことのみやって、家族の分の食器などはほったらかしです。自分以外の人には絶対に労力を使いたくないという感じです。本当に感じが悪いです。あれが妹だなんて信じられないし信じたくありません。

最近妹といると嫌な気持ちにしかなりません。家族ですし、さすがに縁を切ったり酷い扱いをしたりはしたくありません。
病気の人ってそんなものなんでしょうか？精神的な病気ってちゃんと治るんでしょうか？
早く病気を治して昔のように仲良くしたいです。どうすれば妹の病気は治るんでしょうか。

妹が病気になってからの数年間、辛いし悲しいです。早く治ってほしいと願ってきましたが最近限界を感じています。
どうすれば妹は治るんでしょうか。精神的な病気は一生治らないと言われたこともあり、不安です。もう妹は元に戻らないんでしょうか。",家庭・家族
"平成あっという間だったな、
令和もあっという間なのかな。

人生すぐ終わるんだな。

寂しい。",その他
"私には好きな人ができません。
いいなと思う人ができても、冷静に考えた時に、恋をして頭の中がその人の事でいっぱいになっていたら気持ち悪いと考えてしまいます。
今のクラスにもいいなと思う人がいるのですが、やっぱり同じ事になりました。
これはおかしい事ですか？",恋愛/17才
"皆さん、特に男性目線でご回答頂きたいのですがLINE等のやり取りはどのくらいの頻度が心地よいですか？

私は仕事がハードで遅くなる時もあるのですぐは返せないのですが、彼からは割とすぐに返ってきます。
また、常々やりとりが続いている状態(？)です。
例えば夜におやすみスタンプで会話が一旦終わったのに朝にまたおはようLINEをして、そこからまた他愛のない会話がつづく感じです。

特に大事な用事がなくてもやりとりがずっと続く状態ってどうなんでしょう？面倒ですか？",恋愛/29才
"高校2年生の吹奏楽部の女子です。
先輩と上手くいってなくて困ってます。
先日、パート練のときに意見を1回も言わなかったから怒られました。前から言うように言われていたので怒られたことに関しては反省してます。
怒る前に同じパートの3年生はコソコソと話し合います。正直、コソコソしないでほしいです。前おこられた時もコソコソしてから呼ばれたので、コソコソした時は、怒られる時とわかります。
私的感情を持ち込みすぎていて困ってます。何かわかりませんが、自分の思い通りにならなかったりすると嫌なオーラか溢れでて機嫌が悪い出す。音だしとか練習中に、勝手にどっかに行ったり、困ってます。
あと２ヶ月、喧嘩とかしたけないです。
どうすれば先輩と上手く行きますか？

早めにお願いしまーす",学校
"バイト辞めたい時、
なんと言って辞めますか？",質問板
"令和のアクセントは
昭和と同じですか？
平成と同じですか？",質問板
"現在社会人2年目です。
現在５年付き合っている彼女がいるのですが、親が交際を認めてくれていません。まだ、結婚というワードも出してないのに、今結婚しないと約束しろや縁を切るなど散々に言います。彼女について話をしても、何も聞いてくれません。自分に彼女がいることが気にくわないのだと思います。
また、下の妹の養育費を自分に当たり前のように出させて、うちの家計で恋愛できる余裕があるわけないと言ってきます。
うちの親は頑固で、自分の意見以外は聞かない人で、他人は他人、うちはうちという人です。
自分が正論を言っても、それは他、うちのルールはこうだからと言って、無理やり自分の意見を通そうとします。
彼女とは今後も一緒にいたいと思ってるのですが、親がこうだと彼女も心配になっていて、とても申し訳ないです。
もう社会人だし、自由に生きちゃダメなんですか？
それとも、親不孝なんでしょうか、、、",恋愛/29才
"顎髭に全く成長しない短い毛があります。
抜くと毛根がカッチカッチです。
この毛ってなんなんですか？",身体
"彼氏が急に子供っぽい言葉を使うことかあるんです。例えば、「だいちゅき」とか「チューしよ」とか。

「エッチしよ」とか「パクッして」っていったり。もう少し男らしくいってほしいのですが、これが普通でしょうか？美奈さんのはどんな風にいいますか？",質問板
皆さん1万円の臨時収入が入ったら何をしますか？,おしゃべり板
10連休。そして家族も10連休。凄く嫌だった…。しかし、あと二日と思うと仕事したくなくてその嫌さよりも倍、嫌になった。私子供いるのに、半分は引きこもってゴロゴロしてました。ご飯も、外食したり、家でも簡単なものばっかり作って、やっぱりいいな。連休。身体がだいぶ怠けました！！こんなお母さん他にいますか？,家庭・家族
"これって、どちらが歩み寄るべきですか？

長く付き合っている彼がたまにやらかします。
デートを忘れたり、次の休み会おうと言って当日夜の20時過ぎにごめーん、用事してたらこの時間😅💦とか、、、

今回またやられまして、
メールでごめんねって、ええ(°∇°;)
約束自体４時で連絡来たのは夜の九時、、、ムカついたので無視し連絡しませんでした。

平成最後のデートだったのに！！
で、令和になって連絡きません。
どうしたらいいですか？",恋愛/30才
"先輩から嫌われているような気がします。
挨拶や連絡など、私の時だけ1回目は無視（スルー？）される
返事が適当？に感じる（質問に対して、そうしたいならすれば？のように答えではない返事）
私が話しかけた時に低い声、真顔。ほかの人には笑顔と明るい声、冗談混じりの雑談。
など、大した内容ではないですが毎日続くと辛いのと、以前から親しくはないもののこちらから笑顔で挨拶すれば明るく返事してくれていただけに、なにか私が気に触る事をしたのかわからずこちらもストレスに感じます。
ほかの同僚にさりげなく聞いてみても、とくにわからず。
こういう時にどうすれば良いのかわからないです。現状は部署を変わりたいほど私が参っています。",職場・仕事
"既婚女性の方、浮気願望ってありますか？

私は環境的に浮気はできませんが、願望は正直あります。
夫に浮気されてから、一途な気持ちがなくなったからです。

男の人はほとんど浮気願望あると言いますが。。
女性の皆さん本音はどうですか？",家庭・家族
"松本まりかさんの声が好きです。
魅力的な声ですよね。
アニメ声って、良いなぁ。
癒される。",質問板
"韓国人嫌いなのはわかったけど
だからと言ってどうして私が好きって言ってるのを邪魔してくるんだろ

そっちが嫌いって言うから不快な思いしないようにいないところでしか見ない聞かない話さないようにしてるのになんでそんなに色々言われなきゃいけないの？

私が韓国の話しなくてもそっちから韓国の話持ち出すよね、で私が少しでも否定するとうわー韓国信者こわーとかいうよね
最大限気使ってるのになんでそんなこと言われなきゃいけないの

人の趣味にケチつけて何が楽しいの？

私なんか見たくもないアニメをつきあってみてあげてるのに、微妙な反応すると良さがわからないボンクラとか言ってくる癖になんなんだよ一体！

って言う私の愚痴ですすみません…",おしゃべり板
"同じ会社の異性(関わらなくても業務に支障なし)から告白されて断った後普通に仲良くできますか？
2人きりで食事に行ったり、相手の家の最寄り駅で待ち合わせたり。",恋愛/30才
"女性の涙について。
今日初めて職場で泣きました。
私は飲食店に勤務している22歳で社員として2年働いています。個人のお店なので社長、店長、私1人だけ社員であと10人くらいのバイトがいます。
GWの忙しい時期なので早く出勤して残業は当たり前の毎日が続いていて、今日も朝早くから仕込みして買い出し行って、お店オープンの前から1人でバタバタの状態でした。オープンする少し前に社長とバイトが出勤してきて、朝から怒られて嫌な気分になりたくないので完璧に準備してるつもりでも社長は色々と私に言ってきます。
今日も朝の買い出しについて言われ、お客さんを通す席の番号について言われ、予約席のおしぼりを置く位置について怒るように言われてオープン早々なぜか泣きそうになりました。
社長と店長が基本ホールをして社員の私とバイト数人で厨房をする体制なのですが、料理を作るのも嫌になるくらい気分が沈んでしまっていました。
人前や職場では絶対泣かない！泣きたくないって常に思ってるので我慢してましたが、料理を作ってる途中で急に厨房にきて私にまた一言。ドリンクの賞味期限について言われて、初めて言い訳してしまいました。賞味期限が近いものから使うなんてバイトでも誰でも分かることなのになんでわざわざ私に言ってくるの？という怒りと悔しさでもう限界でした。
たかがそんなこと言われたくらいで泣く？と思うかもしれませんが、今までずっと我慢してたものが一気に込み上げてきて、あーもういいや。っていう気持ちで涙を流してしまいました。
普段から泣くイメージとか出来ない、泣かなそうとか言われるのでバイトの人達はビックリしてたと思います。
泣き止んでもふと思い出すとまた涙が出てきての繰り返しで、忙しい中料理作っていたので社長は私が泣いてるのにはたぶん気づいてません。
帰ってからも思い出すだけで悔しくて涙が止まらないです。
職場で泣く女性ってやっぱり見苦しいですよね？

最近頼られすぎるのって疲れるなぁ～って思っちゃいます。なにかあったらバイトから社長から店長から常に名前を呼ばれ、少しは自分でも考えてよってなるけど、結局それを言えないんですよね。
もし私がいなくなったらどうなるんだろう？って思うけど、その時はきっとどうにかなるんでしょうね。
自分がしなきゃって気持ちが大きくて頑張ってるけど完璧じゃなかったら言われる。
今度また泣いてしまう日がきそうで怖いです。
職場で泣きたくなることありますか？",職場・仕事
"辛い時、何を思い浮かべるとホッとしますか？

私は家で留守番してる猫です。
仕事で怒られて泣きそうな時に、猫が頭に浮かんで励ましてくれてる妄想して、乗り越えてます

でも最近もう猫だけじゃ追いつかないくらい辛いので、
もっとたくさんホッとするものを心の中にストックしたいので、
皆さんの思い浮かべるだけでホッとする事教えてくださいまし",心の悩み
"こんな世の中は便利で快適にはちがいないですけど、、、

そんなにおもしろいことがないのが不満というか空虚感がありますけど。

みんなもそんなもんですか？

そんなことはとくにないですか？

どんなもんでしょうか？",その他
ネットに迄 付きまとう人がいます どうするか？毎日とても嫌です,心の悩み
"人に嫌われないよう、顔色を伺って生きてきましたが結局色んな人に嫌われてます。被害妄想してる部分もあるかもしれませが、義理家族、娘の同級生のお母さんには確実に嫌われてます。自分って何の為に生きてきたのだろう。これからどう生きて行こうかと悩みます。
人に嫌われても生きていく価値ってあるんですか？",心の悩み
口の上の部分？の一部が舌で触ると違う感じザラ？って感じで口の中血の味がしてくる…皮剥けちゃったかな…？,身体
"レディースファッションに詳しい方に質問です！
最近、チュール素材が使われている服が流行っていますが、あれって着てて破れないんですか？
何かに引っ掛けたりしたらすぐ破れそうだし、可愛いとは思うけど買う勇気が出ないです。また、着てる最中に破れてしまったら困ります。
もし買うならば、消耗品だと思って買うしかないのでしょうか？",その他
"どう思いますか…？
職場の人の行動についてです。
A子は職場でB男と社内恋愛中です。ある日私が仕事を上がった後、先にあがったA子が同じ職場で当日休みだったC男と歩いてました。C男はジャケットのフードを深く被ってましたが、目が合った私のことを無視しました。A子は私に気づいていません。
A子はC男とも関係を持っていると思いますか？それともただ同僚として会っていたと思いましか？A子はC男とも仲が良いですし、B男と付き合っていることは社内では有名です。",質問板
"私は、人を泣かせる？のが得意みたいです。

こちらでその気持ちよくわかるなぁとか思った悩みに対して回答して励ましてみたりすると、よく「こんなに分かってくれるなんて。泣いてしまいました。あなたに話せてよかった」というようなことを言ってもらうことが多いです。素直に私も、見ず知らずの人が私なんかの言葉で元気が出たり前を向いてくれるのはとても嬉しいです。

学校の体育祭の時とかにも、私が選手に選ばれました結構頑張って必死に走ったけど1位は取れずだったのに「○○ちゃんほんとに頑張ってたね！先生泣いちゃったよ〜」と言われて先生(同性)から泣いて抱きつかれたりしました。
先生が嬉しそうにしてくれたのは、本当に嬉しかったです。

その他話したらきりがないんですが、そんな風に私は、人を泣かせるのが得意みたいです。

だけど私自身は、なんでかあんまり幸せじゃないんです。ずーっと。

どうしたら他人じゃなくて自分自身が、前を向けるんだろう。",心の悩み
"プチ遠距離恋愛中の彼氏のとことで相談させて頂きます。

私→27女
彼氏→26男

最近、彼氏の言動についてん？思ってしまうことがあります。

ここ最近、スマホを職場に持っていくのを忘れてしまうことが何度かあり仕事中、持っていなくても業務に支障が出ることはありませんが、彼氏に勤務中は連絡をするとことが出来ませんでした。

家に帰りすぐに連絡したのですが、最近、スマホを家に忘れることが多い、嘘をついて誰かと出かけているのではないかと遠回しに言われました。

そんなことは一切なかったので、彼氏に謝ったのですが相手の機嫌が悪くなってしまい電話を切られてしまいました。

その他にも旅行に出かけた時、彼氏がお世話になっている先輩(よく彼氏の話題に上がるだけで直接お会いしたことはありません)にお土産買って行くの？と聞いただけで機嫌が悪くなったり、用事がありLINEを既読にしたまま5時間程、返信が出来なかったら機嫌が悪くなったり、一日出かけて疲れて彼氏とは別の布団で寝てしまって機嫌が悪くなったり・・・

彼氏の機嫌が悪くなると直るまで時間がかかるので私が謝り機嫌が直るのを待つ形です。

その他にも些細なことが沢山あり、でもどれも私の中では彼氏にされても格段気になることはありません。

それくらいで怒らなくても・・・と思ってしまうことも度々あります。
これは私の感覚がずれているのでしょうか？
それとも彼氏が短気すぎるのでしょうか？


彼氏は母親が浮気をして出て行ってしまった過去があるので、一般的な方より女性に対して厳しくなっているところはあると思うのですが・・・

一般的な感覚が知りたくて質問させて頂きました。宜しくお願いします。",恋愛/29才
副業禁止の職場は、物を売って現金を手に入れる行為をしてはいけないのですか？,質問板
"体が重い
39.3ある
貧血？ぽい
貧血で熱ってでますか？
頼る人いないよ、誰か返事ください

19/05/05 00:16 追記
苦しいです",おしゃべり板
"職場の人間関係の悩みです。大人しい女です。

とある同じ部署の男性社員Aさんで飲み会の帰りに一緒に帰ろうと言われ、二人きりで帰りました。

その後、部署の仕事を異様に手伝ってきたり、背後にくっついてきたり、目があったりなどなど…

Aさんと他の男性社員Bさんとで、私とAさん二人きりにさせる飲み会の計画を立ててたみたいで。

そのことを同僚の女性に相談しました。
Bさんに、Aさんに彼女がいるか同僚の女性が聞いてしまい…

Aさんは結婚相手がいる。そして退職するとのこと。

Bさんは私がAさんのこと好きだと勘違いしてしまい…

私はAさんは同じ会社の仲間ぐらいにしか思ってませんでした。

退職される日に、何でそんなことをしたのかモヤモヤしてて、私が直接Aさんに聞いてしまい…
その時、感情的になってしまい、頑張って結婚してくださいとか言ってしまいました

その後、私がAさんに言ってしまったことが会社全体に広がり、

いつも無愛想な社員さんが、急に丁寧になったり、大丈夫？と声掛けがあったりで。

いつもにぎやかな部署が異様に静かになりました。部屋に社員さんが入ってきても、「ごめん、仕事中に」と言ってすぐに部屋から出て行ってしまい…
日常的な会話をしていた社員さんまでもがすぐに部屋を出ていき…
「ストレスや、ストレスは誰にでもある」と言われたり…

あまりにもいつもと部署の雰囲気が違うので、社員さんに聞いたところ、理由は言ってくれず、「ゆっくり仕事しなよ」と言うぐらいで…

自分が悪いことしたのかなと思うと辛くて辛くて 泣
仕事もまったくできなくて…
どうしたら良いのでしょうか…

噂もどんな風に回ってるのか分からなくて…
私が人間関係を壊したみたいに見られたり、苦手な人に対して直接言う人なんやと思われるのが嫌で…

気持ちが、ぐちゃぐちゃで 泣
どうしたらいいですか…？",職場・仕事
あなたはエンパスですか,質問板
"女性の方にだけ聞きたいです！

一人称が、「俺」の方いますか？？


私、前に学校で無意識に、俺さ〜
って口に出した時。友達みんなにとても驚かれたんです！！。


そして私には一個うえのお兄ちゃんがいて、
家で話す時のお兄ちゃんのその俺俺言ってるのがたまたま移ったのかな(？)と思ってるんですけど、

ただふいに出た言葉が俺、なだけで
そんなビックリするものですか？

女性の方で、一人称を僕。と言ってる方は前に見たことがあるのですが。俺、はない気がしてちょっと気になっています！

女性の方でも一人称、俺でもいいじゃん！とたまにムキになって思うこともあります(笑)。

そんなに変なのですかね？？
女性が俺、というのは、、、",おしゃべり板
"兄弟に友達を馬鹿にされました
LGBTのTトランスジェンダーの友達がいます。
女の子です。でも体が男の子です。

体を女っぽく見せるために髪を伸ばしたりメイクをしたりしています。

でもその子の事を知った時私の兄弟は

オカマや気持ちわる

と言いました。

皆さんはどう思いますか？
LGBTの人は気持ち悪いんですか？
人とは違ったら仕方ないんですか？",その他
"人間関係か自分のやりたいことを優先するかで困っています。

私は音楽系のサークルに所属していて、1年に2回大事な演奏会があります。
もうすぐその演奏会が終わるのですが、次の演奏会に出るか出ないかを決めかねていて…

どうしても許せない同期がいてその子(Ａさん)と会いたくない、でも、演奏するのは本当に好きだから出たいという気持ちがせめぎ合ってどうしたらいいか分からないといった感じです。
一応今は出ない方向で後輩には伝えてあるのですが、とても未練が残っていてもやもやしています。


何故許せないかは、とりあえずＡさんの浅はかさと甘さが原因でＡさんが練習に来れずめちゃくちゃ迷惑被ったのに、次の演奏会も出ようかなーと軽々しく言われたからです…(その事がムカついたとは本人に伝えてないです)
他にも色々あるのですが…

その子はそれが後ろめたいのか何か分かりませんが、私に嫌われたと思っていて、私の事を露骨に避け、挙句他の友達に「私が」その子のことを避けてると相談しています。

あまり指摘するとその子はパニックになってしまって、場を乱しまくるので何も言えません。

この状況から逃げるか、やりたいこと優先するかどちらがいいのでしょうか…",その他
"LINEについて。

相手をブロックしたら、相手からのメッセージは来ませんよね。
それを解除して次に来たメッセージに既読をつけた場合、相手の画面では「未読」「既読」となるのですか？
それとも、ブロックしてた時のメッセージも読まれた扱いで既読になるんですか？
後者は誤解が生まれるのでないと思うんですが、ふと気になったので質問しました。",質問板
"義両親との子育ての考えの違いですが、年代的に昔の人なので、義父は抱っこ癖がつく、お風呂後は白湯飲ませないといけない、赤ちゃんは泣くのが仕事だし、肺が鍛えられるから泣かせろ、義母からは太ってる、悪いけど運動が足りないんじゃないか。うつぶせで頭あげる練習しないと...などと家にお呼ばれされる度に言われます。
保健師さんや助産師さんは、母乳は太っても大丈夫と聞いていたので、標準より上の体重ですが少しはうつぶせにしてみたりと運動はしてるつもりです。
義両親が言う内容も今は逆で沢山抱っこしてあげて下さいとなってます。
そんな育児をしたいと思いますが、
手が離せない時は仕方なくギャン泣きさせますが、後でたくさん抱っこはしています。
そんな事言われるのが憂鬱で近場の義実家にはあまり行きたくもないし、預けたくもありません。


みなさんの子育てで昔と今で違う事って何ですか？",育児
"3人でバンドやってます。
メンバー構成が、カップル＋自分ってみなさんならしんどいと感じますか？",心の悩み
"ポカリとかアクエリとかって水の代わりに飲んで太りませんか？
今までずーーっと日常的に飲むものは水だったのですが、ひさびさにポカリを飲んで驚きました。なんて飲みやすい飲み物なんだろうと。水なんかより全く引っかからずにスルスル喉へ入っていきます。水の代わりにこれを飲めたら気持ちがいいんだろうなと思いました。そこで、金銭面は置いといて、体調的に水の代わりにポカリ等を毎日飲むのは悪いですか？太ったり虫歯になったりしますか？歯磨きとかはもちろんちゃんとします。
どうなんでしょう？",質問板
"お母さんに悪口を言われます。たまには暴力もあります。全て私のせいにして、自分は悪くないそうです。出来の良い姉を褒めまくります。毎日比較されまくりです。私なんていらないのでしょうか。
遠い県に住む祖父に相談したいくらいなのですが、、、我慢していたのですがとても辛いです。死にたい時が毎日です。ですが死ぬということが怖いです。逃げたいです。
お母さんから離れて遠い祖父の家に逃げたいです。怖いです。毎日お母さんに殺されています。何回もお母さんに殺されます。精神的に辛いです。助けて下さい。",心の悩み
"私は付き合って1年になる彼氏がいます。
彼氏が私と一緒ではない旅行中にゲームで知り合った女性と夕方から朝方までお酒を飲んで遊んでおりました。旅行中に半分冗談で「現地では女の子と1:1で会ったりする？」と確認の連絡を入れると上記のことが発覚しました。事前に言ってくれてくれたならまだしも私はとても大きなショックを受けてしまいました。旅行から戻ってきてもその女性とは頻繁にメッセージのやりとりをしているのに私のLINEはなかなか返してくれません。お別れを告げるべきなのでしょうか。それとも私の心が狭いのでしょうか。

19/05/04 23:21 追記
彼が一緒に旅行に行った相手は学生時代の同性の親友です。その女性は彼が行った旅行先付近に住んでいる方だそうです。",恋愛/29才
嫉妬する人 嫌がらせが得意です,おしゃべり板
"姉マジで死んで欲しいです。



私には4歳離れた24の姉がいます。
うちの家は父母ともに高学歴で私達も私立の難関高校に受験させられました。私は大学を受験しましたが、姉はそのまま大学へ行かず、ネットで知り合った彼氏がいる東京へ19の時に旅立ちました笑
両親は姉と縁を切り一生帰ってくるな的なことを言ってました。でも、その苛立ちか知りませんが私に暴行するようになりました。(><)
それから、今も私は医者になるため猛烈に医学を勉強 さ せ ら れているのですが、姉は家を出て彼氏と楽しい日々を過ごしているのかと思うと無性に殺したくなりました。皆長文ごめんな。今は一人暮らしやけど、めっちゃ悔しいねん。どうしたらええ？",心の悩み
お母さんが嫌いです。というか、お母さんが私を嫌っています。お母さんが「俺のスカートどこいった」というドラマをリアルタイムで見ていて、テレビの前に布団を敷いて寝るのですが、私は明日部活で遠征に行くので早く起きるため、CMの間に布団を敷かせてくれと頼み、わかったと言われたんです。なのに、CMになってもちょっとまってと言われて、スマホをずっといじっていて、CMが終わってしまったので、あっ！CM終わった。と言ったら、うるさいな！静かにしろよクソ！って言われてテーブルをひっくり返すし、リモコンぶん投げるし、私めがけて、イライラするな！！って言いながら、TSUTAYAで借りてたDVDをぶん投げたんです。運悪く足に直撃。青くなって腫れています。なのにお母さんは、家族に（兄に）〇〇（私）は自己中でクソなんだと話していたんです。でも、私にはこんなことしてくるくせに、弟や兄にはそんなことしないんです。,家庭・家族
ヤバい...腹がめっちゃ痛い..,おしゃべり板
"これは失恋でしょうか？
高1女です。中学の時所属していた部活の顧問の先生が結婚されることになりました。
喜ばしいことなのに喜べない自分がいます。辛いです。",恋愛/17才
"好きな人に
「ほんといいやつや大好き
1番の親友や！」
って言われて
嬉しいけどすんごい泣きそうに",恋愛/17才
"ネットを見過ぎで、
何が本当で何が常識で何が多数派な考えなのか、分からなくなって自分の身の振り方も分からなくなってしまいました

私は誰からみても無難で普通な人になりたいです",心の悩み
"元カノとのセックスが忘れられません。元カノは年上でしたが、童顔でスタイルが好みでした。感度も良く、年上をこんなに喘がせてる…という興奮があり最高でした。

そのため、今カノ(同い年)とセックスしても物足りないです。背徳感や達成感？がなく、元カノとしてる妄想をしないと最後イケません。自分を最低だと思います。どうしたらいいですか。",性の悩み
もやしうめぇぇぇえ!!\\(`∀´)/,おしゃべり板
"人様に迷惑させることが
楽しい人がいます
お察し致しています",おしゃべり板
"駅に進入してきた電車にはねられて死ぬってどういうことですか？
電車は駅でだんだん減速しますよね？
純粋な疑問です。人身事故のニュースを聞くたび不思議でなりません。
今にも止まろうとしている電車に向かって飛び込んで、人は死んでしまうものなんでしょうか？",質問板
"結婚後、子育てがはじまり

友人は、子育てと仕事をし、仕事でキャリアを積みすごく活躍し続けている。

わたしはこどもとの時間が大事と、仕事やキャリアを諦めて、出産後は、子育てに集中。
子育てが落ち着いてきてから仕事復帰のために、それに向けて、勉強しながら毎日を頑張っています。

昔は同じ仲でした。

ところが、子育て始まってから、友人が、自分の生き方はいいんだよ～、こんなにうまくいってるよ～と、子育てもうまくいってるよ～。一方的に自分の人生観を、わたしに一方的に押し付けてきます。頼んでないのに。

彼女とわたしは、子育て始まってから、生き方が真逆です。

生き方が違うと、それぞれ考え方も変わってきますよね。

彼女の一方的な押し付けがイヤになり、こちらから距離を置きました。

やはり、生き方が違うと、なかなか気が合わなくなるものですか？",友人
"その家のルールと言うものが各家庭には存在すると思うんですけど。
門限は何時までとか決まってますか？
ちなみに私は22時です。
21歳実家暮らしです。",質問板
Instagramは何のためにありますか？,質問板
普通てなんだ？,質問板
